STATEFP,COUNTYFP,TRACTCE,GEOIDFQ,GEOID,NAME,NAMELSAD,STUSPS,NAMELSADCO,STATE_NAME,LSAD,ALAND,AWATER,population,area_km2,population_density,log_population_density,observations,diversity,total_birds,population_summary,area_km2_summary,population_density_summary,log_population_density_summary,log_observations,log_total_birds,nlcd_code,nlcd_class,pop_density_group
48,011,950100,1400000US48011950100,48011950100,9501,Census Tract 9501,TX,Armstrong County,Texas,CT,2354617584,12183672,1883,2366.6193532730754,0.7956497091075413,0.5853669113849207,1319.0,137.0,10511.0,1883.0,2366.6193532730754,0.7956497091075413,0.5853669113849207,7.1853870155804165,9.260272740724393,71,Grassland,Low density
48,201,341302,1400000US48201341302,48201341302,3413.02,Census Tract 3413.02,TX,Harris County,Texas,CT,1972708,65745,3751,2.037546294122085,1840.9397670231529,7.518574516510328,118.0,47.0,501.0,3751.0,2.037546294122085,1840.9397670231529,7.518574516510328,4.77912349311153,6.218600119691729,23,Developed,High density
48,201,511001,1400000US48201511001,48201511001,5110.01,Census Tract 5110.01,TX,Harris County,Texas,CT,2270102,11143,3012,2.2853534862640865,1317.958039359494,7.184597339746916,2.0,2.0,2.0,3012.0,2.2853534862640865,1317.958039359494,7.184597339746916,1.0986122886681098,1.0986122886681098,23,Developed,Medium density
48,201,254000,1400000US48201254000,48201254000,2540,Census Tract 2540,TX,Harris County,Texas,CT,2566653,161548,3569,2.744635960705348,1300.3546011554836,7.171161001832364,6.0,6.0,15.0,3569.0,2.744635960705348,1300.3546011554836,7.171161001832364,1.9459101490553132,2.772588722239781,22,Developed,Medium density
48,409,010302,1400000US48409010302,48409010302,103.02,Census Tract 103.02,TX,San Patricio County,Texas,CT,30161514,1644140,5377,30.32254998880816,177.32677502336094,5.18361768198172,940.0,140.0,5211.0,5377.0,30.32254998880816,177.32677502336094,5.18361768198172,6.846943139585379,8.558718938244736,22,Developed,Low density
48,113,013617,1400000US48113013617,48113013617,136.17,Census Tract 136.17,TX,Dallas County,Texas,CT,1820642,0,2736,1.8105228541964593,1511.1656799351938,7.321298127413108,98.0,34.0,197.0,2736.0,1.8105228541964593,1511.1656799351938,7.321298127413108,4.59511985013459,5.288267030694535,23,Developed,High density
48,113,007605,1400000US48113007605,48113007605,76.05,Census Tract 76.05,TX,Dallas County,Texas,CT,2547985,10696,1614,2.556026135553537,631.4489423835527,6.449599493839093,4.0,4.0,5.0,1614.0,2.556026135553537,631.4489423835527,6.449599493839093,1.6094379124341003,1.791759469228055,22,Developed,Medium density
48,113,007601,1400000US48113007601,48113007601,76.01,Census Tract 76.01,TX,Dallas County,Texas,CT,2741482,0,1976,2.7339171381934846,722.7724543640337,6.5844770534339645,22.0,18.0,59.0,1976.0,2.7339171381934846,722.7724543640337,6.5844770534339645,3.1354942159291497,4.0943445622221,22,Developed,Medium density
48,113,006301,1400000US48113006301,48113006301,63.01,Census Tract 63.01,TX,Dallas County,Texas,CT,2549959,0,6308,2.5577918792965177,2466.1897049008226,7.810835010573673,15.0,15.0,79.0,6308.0,2.5577918792965177,2466.1897049008226,7.810835010573673,2.772588722239781,4.382026634673881,22,Developed,High density
48,355,002601,1400000US48355002601,48355002601,26.01,Census Tract 26.01,TX,Nueces County,Texas,CT,1340955,0,3217,1.3535669035207347,2376.683407101879,7.773881934284097,2.0,2.0,8.0,3217.0,1.3535669035207347,2376.683407101879,7.773881934284097,1.0986122886681098,2.1972245773362196,22,Developed,High density
48,029,160701,1400000US48029160701,48029160701,1607.01,Census Tract 1607.01,TX,Bexar County,Texas,CT,2602283,0,3938,2.6049642970729585,1511.7289724181223,7.321670565169908,13.0,11.0,82.0,3938.0,2.6049642970729585,1511.7289724181223,7.321670565169908,2.6390573296152584,4.418840607796598,22,Developed,High density
48,029,150300,1400000US48029150300,48029150300,1503,Census Tract 1503,TX,Bexar County,Texas,CT,2960537,79630,3354,3.054313442957275,1098.1191232136803,7.002264340898729,466.0,89.0,1460.0,3354.0,3.054313442957275,1098.1191232136803,7.002264340898729,6.1463292576688975,7.2868764117507,23,Developed,Medium density
48,029,181712,1400000US48029181712,48029181712,1817.12,Census Tract 1817.12,TX,Bexar County,Texas,CT,1687802,0,3829,1.6889266343595843,2267.120384096435,7.72670674284658,7.0,7.0,46.0,3829.0,1.6889266343595843,2267.120384096435,7.72670674284658,2.0794415416798357,3.8501476017100584,23,Developed,High density
48,029,171700,1400000US48029171700,48029171700,1717,Census Tract 1717,TX,Bexar County,Texas,CT,10635977,31619,8274,10.672646526191583,775.2528840615961,6.654478348618044,953.0,144.0,3127.0,8274.0,10.672646526191583,775.2528840615961,6.654478348618044,6.860663671448287,8.048149101665201,22,Developed,Medium density
48,029,171916,1400000US48029171916,48029171916,1719.16,Census Tract 1719.16,TX,Bexar County,Texas,CT,5575700,9579,11336,5.578725366358616,2032.0053875316169,7.6172704636649815,49.0,26.0,122.0,11336.0,5.578725366358616,2032.0053875316169,7.6172704636649815,3.912023005428146,4.812184355372417,23,Developed,High density
48,085,031716,1400000US48085031716,48085031716,317.16,Census Tract 317.16,TX,Collin County,Texas,CT,719719,2078,2962,0.7400071870176606,4002.663828086998,8.294965177891124,24.0,20.0,147.0,2962.0,0.7400071870176606,4002.663828086998,8.294965177891124,3.2188758248682006,4.997212273764115,23,Developed,High density
48,309,001500,1400000US48309001500,48309001500,15,Census Tract 15,TX,McLennan County,Texas,CT,5029867,335819,2283,5.378999970574993,424.4283347255636,6.053096507801295,132.0,48.0,632.0,2283.0,5.378999970574993,424.4283347255636,6.053096507801295,4.890349128221754,6.450470422144176,23,Developed,Medium density
48,309,004202,1400000US48309004202,48309004202,42.02,Census Tract 42.02,TX,McLennan County,Texas,CT,171842547,1224235,3409,173.01585064442895,19.703397043118077,3.030297795170211,60.0,25.0,275.0,3409.0,173.01585064442895,19.703397043118077,3.030297795170211,4.110873864173311,5.62040086571715,81,Agriculture,Low density
48,215,021500,1400000US48215021500,48215021500,215,Census Tract 215,TX,Hidalgo County,Texas,CT,1470734,0,3073,1.4754533156857403,2082.7497334754876,7.641924306158811,4.0,4.0,16.0,3073.0,1.4754533156857403,2082.7497334754876,7.641924306158811,1.6094379124341003,2.833213344056216,23,Developed,High density
48,215,022900,1400000US48215022900,48215022900,229,Census Tract 229,TX,Hidalgo County,Texas,CT,13614819,344458,3558,13.961282111013684,254.84765451399255,5.544582167782824,81031.0,280.0,630978.0,3558.0,13.961282111013684,254.84765451399255,5.544582167782824,11.302599417366633,13.35502786046241,82,Agriculture,Low density
48,089,750300,1400000US48089750300,48089750300,7503,Census Tract 7503,TX,Colorado County,Texas,CT,557163501,2987841,4834,560.138015737816,8.630015932113867,2.2648848802337818,468.0,86.0,2040.0,4834.0,560.138015737816,8.630015932113867,2.2648848802337818,6.150602768446279,7.621195162809845,81,Agriculture,Low density
48,109,950300,1400000US48109950300,48109950300,9503,Census Tract 9503,TX,Culberson County,Texas,CT,9873439555,556134,2181,9874.588202696978,0.22086996999067957,0.19956369477347802,6423.0,215.0,23368.0,2181.0,9874.588202696978,0.22086996999067957,0.19956369477347802,8.767796255626598,10.059165636715807,52,Shrub/Scrub,Low density
48,303,010700,1400000US48303010700,48303010700,107,Census Tract 107,TX,Lubbock County,Texas,CT,379823617,2086725,3035,382.00355234049584,7.944952295351371,2.191089383838733,4163.0,201.0,35902.0,3035.0,382.00355234049584,7.944952295351371,2.191089383838733,8.33423142973486,10.488576136444582,82,Agriculture,Low density
48,303,001200,1400000US48303001200,48303001200,12,Census Tract 12,TX,Lubbock County,Texas,CT,10759292,432156,2016,11.172895734720948,180.43666099335985,5.200906617555678,5272.0,193.0,33155.0,2016.0,11.172895734720948,180.43666099335985,5.200906617555678,8.57035473953047,10.408978974711417,22,Developed,Low density
48,303,002203,1400000US48303002203,48303002203,22.03,Census Tract 22.03,TX,Lubbock County,Texas,CT,1672405,44461,2944,1.719787283834915,1711.8396139290205,7.445907865177697,56.0,30.0,430.0,2944.0,1.719787283834915,1711.8396139290205,7.445907865177697,4.04305126783455,6.066108090103747,23,Developed,High density
48,029,171903,1400000US48029171903,48029171903,1719.03,Census Tract 1719.03,TX,Bexar County,Texas,CT,3230423,1510,5369,3.2340197276817424,1660.1630330340272,7.4152732583390115,4.0,2.0,8.0,5369.0,3.2340197276817424,1660.1630330340272,7.4152732583390115,1.6094379124341003,2.1972245773362196,22,Developed,High density
48,355,005406,1400000US48355005406,48355005406,54.06,Census Tract 54.06,TX,Nueces County,Texas,CT,397769896,18313497,4860,401.5541257469609,12.102976132942352,2.5728393901251283,5548.0,238.0,48896.0,4860.0,401.5541257469609,12.102976132942352,2.5728393901251283,8.621373010325902,10.797471323887743,82,Agriculture,Low density
48,167,723700,1400000US48167723700,48167723700,7237,Census Tract 7237,TX,Galveston County,Texas,CT,5468731,840864,2662,6.289538501173501,423.2425001458095,6.050305226046022,984.0,121.0,4260.0,2662.0,6.289538501173501,423.2425001458095,6.050305226046022,6.892641641172089,8.357259153499912,22,Developed,Medium density
48,029,181713,1400000US48029181713,48029181713,1817.13,Census Tract 1817.13,TX,Bexar County,Texas,CT,4184826,1169,7107,4.169906634120422,1704.3547070926477,7.441528407430959,60.0,37.0,220.0,7107.0,4.169906634120422,1704.3547070926477,7.441528407430959,4.110873864173311,5.3981627015177525,22,Developed,High density
48,029,181200,1400000US48029181200,48029181200,1812,Census Tract 1812,TX,Bexar County,Texas,CT,3786130,0,5089,3.780751415032134,1346.0287232231974,7.205656500030971,49.0,23.0,144.0,5089.0,3.780751415032134,1346.0287232231974,7.205656500030971,3.912023005428146,4.976733742420574,22,Developed,Medium density
48,029,182002,1400000US48029182002,48029182002,1820.02,Census Tract 1820.02,TX,Bexar County,Texas,CT,26069741,33171,9265,26.092899641599764,355.07743973494087,5.875148234541728,846.0,103.0,2537.0,9265.0,26.092899641599764,355.07743973494087,5.875148234541728,6.741700694652055,7.839131648274333,42,Forest,Medium density
48,029,172002,1400000US48029172002,48029172002,1720.02,Census Tract 1720.02,TX,Bexar County,Texas,CT,55733516,118462,28323,55.82504907052043,507.3528903525236,6.231175872457979,153.0,61.0,846.0,28323.0,55.82504907052043,507.3528903525236,6.231175872457979,5.0369526024136295,6.741700694652055,52,Shrub/Scrub,Medium density
48,029,121501,1400000US48029121501,48029121501,1215.01,Census Tract 1215.01,TX,Bexar County,Texas,CT,6210753,21080,9647,6.237333439504054,1546.6545269010112,7.34449585540613,234.0,39.0,969.0,9647.0,6.237333439504054,1546.6545269010112,7.34449585540613,5.459585514144159,6.877296071497429,23,Developed,High density
48,029,151301,1400000US48029151301,48029151301,1513.01,Census Tract 1513.01,TX,Bexar County,Texas,CT,3535945,39446,5376,3.5693217326700175,1506.1685111749518,7.317988011336702,72.0,27.0,791.0,5376.0,3.5693217326700175,1506.1685111749518,7.317988011336702,4.290459441148391,6.674561391814426,23,Developed,High density
48,029,121701,1400000US48029121701,48029121701,1217.01,Census Tract 1217.01,TX,Bexar County,Texas,CT,3198063,16120,4820,3.1875733002976885,1512.1220897257042,7.321930404336952,170.0,66.0,441.0,4820.0,3.1875733002976885,1512.1220897257042,7.321930404336952,5.14166355650266,6.091309882077698,22,Developed,High density
48,029,121803,1400000US48029121803,48029121803,1218.03,Census Tract 1218.03,TX,Bexar County,Texas,CT,2932047,4748,4673,2.9459004242480624,1586.2722180070896,7.369772235751986,2.0,2.0,5.0,4673.0,2.9459004242480624,1586.2722180070896,7.369772235751986,1.0986122886681098,1.791759469228055,23,Developed,High density
48,181,000901,1400000US48181000901,48181000901,9.01,Census Tract 9.01,TX,Grayson County,Texas,CT,41062121,0,5291,41.07294962718529,128.81957707020882,4.866145617783107,844.0,100.0,4428.0,5291.0,41.07294962718529,128.81957707020882,4.866145617783107,6.739336627357174,8.395929103923198,71,Grassland,Low density
48,091,310801,1400000US48091310801,48091310801,3108.01,Census Tract 3108.01,TX,Comal County,Texas,CT,87986120,172067,7479,88.1786595476924,84.81644014961353,4.452210598274395,1039.0,113.0,2506.0,7479.0,88.1786595476924,84.81644014961353,4.452210598274395,6.946975992135418,7.826842098158293,42,Forest,Low density
48,121,020305,1400000US48121020305,48121020305,203.05,Census Tract 203.05,TX,Denton County,Texas,CT,18271652,7896372,7137,26.150713977554624,272.91797868791446,5.612828713720231,1297.0,128.0,4969.0,7137.0,26.150713977554624,272.91797868791446,5.612828713720231,7.168579897264035,8.511175119090675,11,Water,Low density
48,251,130210,1400000US48251130210,48251130210,1302.10,Census Tract 1302.10,TX,Johnson County,Texas,CT,34004966,291585,6296,34.31736908455534,183.4639474980481,5.217454037871597,56.0,32.0,179.0,6296.0,34.31736908455534,183.4639474980481,5.217454037871597,4.04305126783455,5.19295685089021,71,Grassland,Low density
48,029,131606,1400000US48029131606,48029131606,1316.06,Census Tract 1316.06,TX,Bexar County,Texas,CT,10044006,119177,10887,10.153748786252633,1072.2148271720225,6.978413934307711,7.0,5.0,9.0,10887.0,10.153748786252633,1072.2148271720225,6.978413934307711,2.0794415416798357,2.302585092994046,52,Shrub/Scrub,Medium density
48,409,010800,1400000US48409010800,48409010800,108,Census Tract 108,TX,San Patricio County,Texas,CT,17445880,0,4314,17.440832856485713,247.35057296279032,5.514841348628574,34.0,18.0,386.0,4314.0,17.440832856485713,247.35057296279032,5.514841348628574,3.5553480614894135,5.958424693029782,82,Agriculture,Low density
48,201,422100,1400000US48201422100,48201422100,4221,Census Tract 4221,TX,Harris County,Texas,CT,2399121,0,5227,2.3960300264421566,2181.525248980926,7.6882378564811695,1596.0,102.0,2395.0,5227.0,2.3960300264421566,2181.525248980926,7.6882378564811695,7.3758821482150125,7.78155595923534,22,Developed,High density
48,201,522401,1400000US48201522401,48201522401,5224.01,Census Tract 5224.01,TX,Harris County,Texas,CT,2731774,0,5337,2.7323102772812593,1953.2920709541431,7.577783294797152,13.0,12.0,30.0,5337.0,2.7323102772812593,1953.2920709541431,7.577783294797152,2.6390573296152584,3.4339872044851463,22,Developed,High density
48,201,420900,1400000US48201420900,48201420900,4209,Census Tract 4209,TX,Harris County,Texas,CT,3475337,404,6018,3.469665317026705,1734.4612376495913,7.4590285000766645,156.0,28.0,341.0,6018.0,3.469665317026705,1734.4612376495913,7.4590285000766645,5.056245805348308,5.834810737062605,22,Developed,High density
48,277,000500,1400000US48277000500,48277000500,5,Census Tract 5,TX,Lamar County,Texas,CT,20233225,270331,4318,20.475020245894815,210.89112235997652,5.3560725689741355,55.0,22.0,194.0,4318.0,20.475020245894815,210.89112235997652,5.3560725689741355,4.02535169073515,5.272999558563747,81,Agriculture,Low density
48,277,001000,1400000US48277001000,48277001000,10,Census Tract 10,TX,Lamar County,Texas,CT,3640711,1465,3482,3.62492819791337,960.5707506163449,6.868568145906037,11.0,11.0,76.0,3482.0,3.62492819791337,960.5707506163449,6.868568145906037,2.4849066497880004,4.343805421853684,22,Developed,Medium density
48,219,950600,1400000US48219950600,48219950600,9506,Census Tract 9506,TX,Hockley County,Texas,CT,358638163,0,1697,358.7032040034381,4.730930699977061,1.745877943361969,49.0,22.0,185.0,1697.0,358.7032040034381,4.730930699977061,1.745877943361969,3.912023005428146,5.225746673713202,82,Agriculture,Low density
48,201,454400,1400000US48201454400,48201454400,4544,Census Tract 4544,TX,Harris County,Texas,CT,32666440,1131204,1045,33.78508798023476,30.930805940518926,3.4635712472637334,1677.0,156.0,8525.0,1045.0,33.78508798023476,30.930805940518926,3.4635712472637334,7.425357887027151,9.050875597325156,90,Wetlands,Low density
48,201,253800,1400000US48201253800,48201253800,2538,Census Tract 2538,TX,Harris County,Texas,CT,7547013,6642,8019,7.549488013792917,1062.191235398915,6.969030263759823,12.0,10.0,32.0,8019.0,7.549488013792917,1062.191235398915,6.969030263759823,2.5649493574615367,3.4965075614664802,22,Developed,Medium density
48,267,950200,1400000US48267950200,48267950200,9502,Census Tract 9502,TX,Kimble County,Texas,CT,4776039,86419,2139,4.865470098831739,439.62863948410677,6.088202433354507,233.0,43.0,960.0,2139.0,4.865470098831739,439.62863948410677,6.088202433354507,5.455321115357702,6.8679744089702925,22,Developed,Medium density
48,217,960700,1400000US48217960700,48217960700,9607,Census Tract 9607,TX,Hill County,Texas,CT,340960197,9515324,2329,350.56389839986633,6.643581984997939,2.033866339508308,407.0,89.0,2598.0,2329.0,350.56389839986633,6.643581984997939,2.033866339508308,6.0112671744041615,7.8628820346414905,82,Agriculture,Low density
48,217,960100,1400000US48217960100,48217960100,9601,Census Tract 9601,TX,Hill County,Texas,CT,354525931,2615981,4776,357.14751447839893,13.372625613747237,2.6653253983447276,1484.0,113.0,4398.0,4776.0,357.14751447839893,13.372625613747237,2.6653253983447276,7.3031700512368,8.389132521348719,71,Grassland,Low density
48,029,120100,1400000US48029120100,48029120100,1201,Census Tract 1201,TX,Bexar County,Texas,CT,13443910,12024,6281,13.422482402650475,467.9462272015883,6.150488107718593,301.0,63.0,2060.0,6281.0,13.422482402650475,467.9462272015883,6.150488107718593,5.71042701737487,7.630946580890459,23,Developed,Medium density
48,029,191808,1400000US48029191808,48029191808,1918.08,Census Tract 1918.08,TX,Bexar County,Texas,CT,6543047,0,5452,6.556724233551429,831.5127807421819,6.724448573979616,758.0,96.0,2415.0,5452.0,6.556724233551429,831.5127807421819,6.724448573979616,6.63200177739563,7.789868559054706,22,Developed,Medium density
48,451,001702,1400000US48451001702,48451001702,17.02,Census Tract 17.02,TX,Tom Green County,Texas,CT,45354977,0,4214,45.32023331912602,92.98275166252532,4.543111272481254,469.0,105.0,2816.0,4214.0,45.32023331912602,92.98275166252532,4.543111272481254,6.152732694704104,7.943427767876373,52,Shrub/Scrub,Low density
48,463,950400,1400000US48463950400,48463950400,9504,Census Tract 9504,TX,Uvalde County,Texas,CT,5546798,2201,3486,5.508794341756238,632.8063426830781,6.451743454595636,136.0,36.0,1669.0,3486.0,5.508794341756238,632.8063426830781,6.451743454595636,4.919980925828125,7.4205789054108005,22,Developed,Medium density
48,491,020311,1400000US48491020311,48491020311,203.11,Census Tract 203.11,TX,Williamson County,Texas,CT,7142509,21614,10880,7.152369904472796,1521.1741206500096,7.327894934407733,1187.0,119.0,4738.0,10880.0,7.152369904472796,1521.1741206500096,7.327894934407733,7.080026499922591,8.463581421967588,23,Developed,High density
48,491,021601,1400000US48491021601,48491021601,216.01,Census Tract 216.01,TX,Williamson County,Texas,CT,105094655,424427,11165,105.59164696308753,105.73753058234837,4.670372835752933,97.0,39.0,1771.0,11165.0,105.59164696308753,105.73753058234837,4.670372835752933,4.584967478670572,7.4798641311650265,71,Grassland,Low density
48,489,950500,1400000US48489950500,48489950500,9505,Census Tract 9505,TX,Willacy County,Texas,CT,198658135,1920135,2756,200.88172769537002,13.719515615573437,2.6891742062085804,1616.0,149.0,13545.0,2756.0,200.88172769537002,13.719515615573437,2.6891742062085804,7.388327859577107,9.51384657977485,82,Agriculture,Low density
48,491,021502,1400000US48491021502,48491021502,215.02,Census Tract 215.02,TX,Williamson County,Texas,CT,2006115,2424,4740,2.0078950258297743,2360.6811805518405,7.767129009049011,16.0,13.0,27.0,4740.0,2.0078950258297743,2360.6811805518405,7.767129009049011,2.833213344056216,3.332204510175204,23,Developed,High density
48,491,021203,1400000US48491021203,48491021203,212.03,Census Tract 212.03,TX,Williamson County,Texas,CT,11449915,78890,2826,11.525267896116032,245.2003741233946,5.506145733340566,948.0,79.0,37270.0,2826.0,11.525267896116032,245.2003741233946,5.506145733340566,6.855408798609928,10.525970823344906,82,Agriculture,Low density
48,491,021300,1400000US48491021300,48491021300,213,Census Tract 213,TX,Williamson County,Texas,CT,321295003,13522933,3489,334.84225076985877,10.419832001422165,2.4353514932109155,8704.0,258.0,118052.0,3489.0,334.84225076985877,10.419832001422165,2.4353514932109155,9.07165285220229,11.678888955151365,82,Agriculture,Low density
48,203,020402,1400000US48203020402,48203020402,204.02,Census Tract 204.02,TX,Harrison County,Texas,CT,30812105,105442,5938,30.94788366267935,191.87095520721337,5.2620213394055595,2.0,2.0,12.0,5938.0,30.94788366267935,191.87095520721337,5.2620213394055595,1.0986122886681098,2.5649493574615367,81,Agriculture,Low density
48,437,950200,1400000US48437950200,48437950200,9502,Census Tract 9502,TX,Swisher County,Texas,CT,1469235836,18328645,1861,1487.9720167973853,1.2506955634861305,0.8112393077697817,367.0,102.0,6190.0,1861.0,1487.9720167973853,1.2506955634861305,0.8112393077697817,5.908082938168931,8.730851903519232,82,Agriculture,Low density
48,265,960301,1400000US48265960301,48265960301,9603.01,Census Tract 9603.01,TX,Kerr County,Texas,CT,858422870,2767603,3712,861.0050319503403,4.311240773577842,1.6698254752983466,2367.0,152.0,6697.0,3712.0,861.0050319503403,4.311240773577842,1.6698254752983466,7.769800996003896,8.80956425335415,52,Shrub/Scrub,Low density
48,265,960401,1400000US48265960401,48265960401,9604.01,Census Tract 9604.01,TX,Kerr County,Texas,CT,12095282,73678,2130,12.177938099535337,174.9064564617283,5.16995235636681,27.0,20.0,86.0,2130.0,12.177938099535337,174.9064564617283,5.16995235636681,3.332204510175204,4.465908118654584,52,Shrub/Scrub,Low density
48,099,010501,1400000US48099010501,48099010501,105.01,Census Tract 105.01,TX,Coryell County,Texas,CT,4341027,0,3312,4.344186139692401,762.3982705848126,6.637779874897,1.0,1.0,1.0,3312.0,4.344186139692401,762.3982705848126,6.637779874897,0.6931471805599453,0.6931471805599453,22,Developed,Medium density
48,099,010300,1400000US48099010300,48099010300,103,Census Tract 103,TX,Coryell County,Texas,CT,72506158,116989,2313,72.61009818232209,31.855073301128396,3.4921061713967534,182.0,55.0,644.0,2313.0,72.61009818232209,31.855073301128396,3.4921061713967534,5.209486152841421,6.4692503167957724,71,Grassland,Low density
48,265,960800,1400000US48265960800,48265960800,9608,Census Tract 9608,TX,Kerr County,Texas,CT,335177038,1303054,4611,336.692250699532,13.694998891183001,2.687507224415485,3571.0,132.0,10128.0,4611.0,336.692250699532,13.694998891183001,2.687507224415485,8.18088094199639,9.223157875686796,52,Shrub/Scrub,Low density
48,167,723501,1400000US48167723501,48167723501,7235.01,Census Tract 7235.01,TX,Galveston County,Texas,CT,8702542,48882,1900,8.746994976741687,217.21745640098246,5.385492072036677,31.0,27.0,311.0,1900.0,8.746994976741687,217.21745640098246,5.385492072036677,3.4657359027997265,5.7430031878094825,21,Developed,Low density
48,285,000300,1400000US48285000300,48285000300,3,Census Tract 3,TX,Lavaca County,Texas,CT,341288689,170224,2333,341.531731358485,6.83099046381489,2.0580889980199926,287.0,82.0,1333.0,2333.0,341.531731358485,6.83099046381489,2.0580889980199926,5.662960480135946,7.195937226475569,81,Agriculture,Low density
48,257,050703,1400000US48257050703,48257050703,507.03,Census Tract 507.03,TX,Kaufman County,Texas,CT,143644326,2417535,3855,146.11830412822405,26.38273160231246,3.30991258122117,3.0,3.0,3.0,3855.0,146.11830412822405,26.38273160231246,3.30991258122117,1.3862943611198906,1.3862943611198906,81,Agriculture,Low density
48,085,031201,1400000US48085031201,48085031201,312.01,Census Tract 312.01,TX,Collin County,Texas,CT,82695883,11134348,10508,93.84711549766406,111.96934444150874,4.727116493778818,3177.0,141.0,28924.0,10508.0,93.84711549766406,111.96934444150874,4.727116493778818,8.064007347096661,10.272461552061877,82,Agriculture,Low density
48,085,030531,1400000US48085030531,48085030531,305.31,Census Tract 305.31,TX,Collin County,Texas,CT,4217358,176169,7453,4.391531676860417,1697.129964761698,7.4372829038490345,241.0,74.0,1243.0,7453.0,4.391531676860417,1697.129964761698,7.4372829038490345,5.488937726156687,7.126087273299125,23,Developed,High density
48,085,031706,1400000US48085031706,48085031706,317.06,Census Tract 317.06,TX,Collin County,Texas,CT,1814742,24760,2276,1.8180553438940137,1251.887082339933,7.133205832989987,78.0,30.0,248.0,2276.0,1.8180553438940137,1251.887082339933,7.133205832989987,4.3694478524670215,5.517452896464707,23,Developed,Medium density
48,343,950100,1400000US48343950100,48343950100,9501,Census Tract 9501,TX,Morris County,Texas,CT,351411053,3949195,4422,355.3932063252164,12.442556360949332,2.598425522436022,272.0,85.0,1944.0,4422.0,355.3932063252164,12.442556360949332,2.598425522436022,5.60947179518496,7.573017256052546,81,Agriculture,Low density
48,441,010100,1400000US48441010100,48441010100,101,Census Tract 101,TX,Taylor County,Texas,CT,7011580,61312,5642,7.024352771428288,803.2056736883947,6.689855049509656,277.0,67.0,1479.0,5642.0,7.024352771428288,803.2056736883947,6.689855049509656,5.627621113690637,7.299797366758161,22,Developed,Medium density
48,441,012600,1400000US48441012600,48441012600,126,Census Tract 126,TX,Taylor County,Texas,CT,2800596,0,3312,2.785271406919893,1189.1121245030095,7.0818028039383725,24.0,13.0,84.0,3312.0,2.785271406919893,1189.1121245030095,7.0818028039383725,3.2188758248682006,4.442651256490317,22,Developed,Medium density
48,181,000102,1400000US48181000102,48181000102,1.02,Census Tract 1.02,TX,Grayson County,Texas,CT,109730924,403098,3374,110.1605488830013,30.62802458966902,3.454043581673568,28.0,22.0,106.0,3374.0,110.1605488830013,30.62802458966902,3.454043581673568,3.367295829986474,4.672828834461906,71,Grassland,Low density
48,113,014205,1400000US48113014205,48113014205,142.05,Census Tract 142.05,TX,Dallas County,Texas,CT,2799708,103183,1804,2.9162460015541987,618.6035056845573,6.429079766506948,141.0,47.0,689.0,1804.0,2.9162460015541987,618.6035056845573,6.429079766506948,4.955827057601261,6.536691597591305,23,Developed,Medium density
48,113,013806,1400000US48113013806,48113013806,138.06,Census Tract 138.06,TX,Dallas County,Texas,CT,5902443,6490,4089,5.926992957805308,689.8945264672806,6.537987173140717,52.0,30.0,204.0,4089.0,5.926992957805308,689.8945264672806,6.537987173140717,3.970291913552122,5.3230099791384085,23,Developed,Medium density
48,113,017101,1400000US48113017101,48113017101,171.01,Census Tract 171.01,TX,Dallas County,Texas,CT,9970718,38443,6381,9.983219200613117,639.172582688369,6.4617378004524495,7.0,7.0,16.0,6381.0,9.983219200613117,639.172582688369,6.4617378004524495,2.0794415416798357,2.833213344056216,22,Developed,Medium density
48,113,016412,1400000US48113016412,48113016412,164.12,Census Tract 164.12,TX,Dallas County,Texas,CT,5505975,10574,5154,5.52455973236923,932.9250202150835,6.839396156864071,24.0,19.0,77.0,5154.0,5.52455973236923,932.9250202150835,6.839396156864071,3.2188758248682006,4.356708826689592,23,Developed,Medium density
48,113,016621,1400000US48113016621,48113016621,166.21,Census Tract 166.21,TX,Dallas County,Texas,CT,4660271,7618,6787,4.667928992039985,1453.963848116279,7.282736332641432,4.0,4.0,8.0,6787.0,4.667928992039985,1453.963848116279,7.282736332641432,1.6094379124341003,2.1972245773362196,23,Developed,High density
48,113,001703,1400000US48113001703,48113001703,17.03,Census Tract 17.03,TX,Dallas County,Texas,CT,678997,0,3758,0.6758305030076602,5560.565827194403,8.623634971192262,3.0,3.0,4.0,3758.0,0.6758305030076602,5560.565827194403,8.623634971192262,1.3862943611198906,1.6094379124341003,23,Developed,High density
48,121,020205,1400000US48121020205,48121020205,202.05,Census Tract 202.05,TX,Denton County,Texas,CT,65058590,1550715,3338,66.6497761833264,50.082688812315304,3.9334456690176913,440.0,78.0,1337.0,3338.0,66.6497761833264,50.082688812315304,3.9334456690176913,6.089044875446846,7.198931240688173,71,Grassland,Low density
48,423,001404,1400000US48423001404,48423001404,14.04,Census Tract 14.04,TX,Smith County,Texas,CT,161655519,2732704,8414,164.36207443536418,51.19185815161288,3.954926508616334,728.0,126.0,2941.0,8414.0,164.36207443536418,51.19185815161288,3.954926508616334,6.591673732008658,7.9868449011613825,81,Agriculture,Low density
48,217,960200,1400000US48217960200,48217960200,9602,Census Tract 9602,TX,Hill County,Texas,CT,388320091,15231816,4124,403.4335436856294,10.22225361412579,2.4178987367994655,380.0,94.0,1350.0,4124.0,403.4335436856294,10.22225361412579,2.4178987367994655,5.942799375126701,7.208600337960199,71,Grassland,Low density
